sep=;
"Time";"PM10";"PM2.5";"PM1";"PM 4";"PM TOT"
"2024-04-02T01:00:00+00:00";19;11;8;15;19
"2024-04-02T01:01:00+00:00";21;10;8;14;21
"2024-04-02T01:02:00+00:00";18;10;8;13;23
"2024-04-02T01:03:00+00:00";22;11;8;14;26
"2024-04-02T01:04:00+00:00";22;11;9;15;24
"2024-04-02T01:05:00+00:00";null;null;null;null;null
"2024-04-02T01:06:00+00:00";45;35;33;39;48
"2024-04-02T01:07:00+00:00";20;11;8;15;22
"2024-04-02T01:08:00+00:00";17;9;7;13;17
"2024-04-02T01:09:00+00:00";17;9;7;12;17
"2024-04-02T01:10:00+00:00";16;9;7;11;16
"2024-04-02T01:11:00+00:00";12;7;5;9;12
"2024-04-02T01:12:00+00:00";10;6;5;8;10
"2024-04-02T01:13:00+00:00";10;5;4;7;10
"2024-04-02T01:14:00+00:00";10;5;4;7;10
"2024-04-02T01:15:00+00:00";null;null;null;null;null
"2024-04-02T01:16:00+00:00";10;5;4;7;10
"2024-04-02T01:17:00+00:00";14;7;6;10;14
"2024-04-02T01:18:00+00:00";11;6;5;8;11
"2024-04-02T01:19:00+00:00";18;9;7;12;18
"2024-04-02T01:20:00+00:00";20;10;8;14;20
"2024-04-02T01:21:00+00:00";23;12;10;16;34
"2024-04-02T01:22:00+00:00";21;11;8;16;21
"2024-04-02T01:23:00+00:00";26;14;11;20;26
"2024-04-02T01:24:00+00:00";21;10;8;14;21
"2024-04-02T01:25:00+00:00";null;null;null;null;null
"2024-04-02T01:26:00+00:00";17;9;7;13;17
"2024-04-02T01:27:00+00:00";16;9;7;12;16
"2024-04-02T01:28:00+00:00";16;8;6;10;16
"2024-04-02T01:29:00+00:00";15;9;7;12;15
"2024-04-02T01:30:00+00:00";21;10;8;14;21
"2024-04-02T01:31:00+00:00";13;8;6;10;13
"2024-04-02T01:32:00+00:00";15;7;5;9;16
"2024-04-02T01:33:00+00:00";19;9;7;12;28
"2024-04-02T01:34:00+00:00";17;9;8;12;17
"2024-04-02T01:35:00+00:00";null;null;null;null;null
"2024-04-02T01:36:00+00:00";12;7;6;10;12
"2024-04-02T01:37:00+00:00";12;7;5;9;12
"2024-04-02T01:38:00+00:00";26;13;10;17;30
"2024-04-02T01:39:00+00:00";23;12;9;16;30
"2024-04-02T01:40:00+00:00";24;12;10;16;29
"2024-04-02T01:41:00+00:00";22;12;9;16;22
"2024-04-02T01:42:00+00:00";26;13;10;18;26
"2024-04-02T01:43:00+00:00";37;17;13;24;45
"2024-04-02T01:44:00+00:00";null;null;null;null;null
"2024-04-02T01:45:00+00:00";35;18;14;23;36
"2024-04-02T01:46:00+00:00";26;14;11;19;26
"2024-04-02T01:47:00+00:00";28;14;11;20;29
"2024-04-02T01:48:00+00:00";36;18;14;23;38
"2024-04-02T01:49:00+00:00";29;15;11;19;29
"2024-04-02T01:50:00+00:00";21;12;10;16;24
"2024-04-02T01:51:00+00:00";26;13;11;17;26
"2024-04-02T01:52:00+00:00";36;18;15;21;49
"2024-04-02T01:53:00+00:00";20;12;9;17;23
"2024-04-02T01:54:00+00:00";null;null;null;null;null
"2024-04-02T01:55:00+00:00";18;10;8;13;21
"2024-04-02T01:56:00+00:00";23;14;11;18;26
"2024-04-02T01:57:00+00:00";35;17;14;23;35
"2024-04-02T01:58:00+00:00";31;16;12;21;39
"2024-04-02T01:59:00+00:00";31;16;13;21;31
"2024-04-02T02:00:00+00:00";29;15;12;21;42
"2024-04-02T02:01:00+00:00";27;15;11;20;30
"2024-04-02T02:02:00+00:00";16;9;7;12;17
"2024-04-02T02:03:00+00:00";18;10;7;12;20
"2024-04-02T02:04:00+00:00";null;null;null;null;null
"2024-04-02T02:05:00+00:00";19;10;8;14;23
"2024-04-02T02:06:00+00:00";26;13;10;17;35
"2024-04-02T02:07:00+00:00";19;10;8;13;19
"2024-04-02T02:08:00+00:00";23;13;11;16;29
"2024-04-02T02:09:00+00:00";14;8;6;11;14
"2024-04-02T02:10:00+00:00";11;6;5;8;11
"2024-04-02T02:11:00+00:00";12;7;6;9;12
"2024-04-02T02:12:00+00:00";12;7;5;9;12
"2024-04-02T02:13:00+00:00";16;8;6;11;17
"2024-04-02T02:14:00+00:00";null;null;null;null;null
"2024-04-02T02:15:00+00:00";16;9;7;12;16
"2024-04-02T02:16:00+00:00";13;8;6;10;13
"2024-04-02T02:17:00+00:00";14;7;6;9;14
"2024-04-02T02:18:00+00:00";13;8;6;10;13
"2024-04-02T02:19:00+00:00";10;7;5;9;10
"2024-04-02T02:20:00+00:00";9;7;5;8;12
"2024-04-02T02:21:00+00:00";26;14;11;19;34
"2024-04-02T02:22:00+00:00";28;16;11;21;28
"2024-04-02T02:23:00+00:00";30;17;12;23;30
"2024-04-02T02:24:00+00:00";null;null;null;null;null
"2024-04-02T02:25:00+00:00";23;12;9;17;23
"2024-04-02T02:26:00+00:00";20;11;8;14;20
"2024-04-02T02:27:00+00:00";19;11;8;14;25
"2024-04-02T02:28:00+00:00";20;10;8;13;22
"2024-04-02T02:29:00+00:00";16;9;7;12;16
"2024-04-02T02:30:00+00:00";16;9;7;13;16
"2024-04-02T02:31:00+00:00";22;11;9;15;36
"2024-04-02T02:32:00+00:00";22;11;9;15;22
"2024-04-02T02:33:00+00:00";24;13;9;16;24
"2024-04-02T02:34:00+00:00";null;null;null;null;null
"2024-04-02T02:35:00+00:00";24;13;10;18;36
"2024-04-02T02:36:00+00:00";17;10;7;12;17
"2024-04-02T02:37:00+00:00";29;13;11;18;29
"2024-04-02T02:38:00+00:00";27;15;11;20;27
"2024-04-02T02:39:00+00:00";19;11;8;14;22
"2024-04-02T02:40:00+00:00";15;9;7;12;15
"2024-04-02T02:41:00+00:00";18;9;7;12;19
"2024-04-02T02:42:00+00:00";15;7;5;9;23
"2024-04-02T02:43:00+00:00";null;null;null;null;null
"2024-04-02T02:44:00+00:00";8;5;4;7;8
"2024-04-02T02:45:00+00:00";10;6;5;8;10
"2024-04-02T02:46:00+00:00";14;6;5;8;14
"2024-04-02T02:47:00+00:00";9;6;5;8;12
"2024-04-02T02:48:00+00:00";13;7;6;9;13
"2024-04-02T02:49:00+00:00";10;7;5;8;10
"2024-04-02T02:50:00+00:00";9;6;4;7;9
"2024-04-02T02:51:00+00:00";13;7;6;8;18
"2024-04-02T02:52:00+00:00";13;7;6;9;17
"2024-04-02T02:53:00+00:00";null;null;null;null;null
"2024-04-02T02:54:00+00:00";9;6;5;8;11
"2024-04-02T02:55:00+00:00";9;6;4;7;9
"2024-04-02T02:56:00+00:00";11;6;5;8;11
"2024-04-02T02:57:00+00:00";9;5;4;6;11
"2024-04-02T02:58:00+00:00";7;5;4;5;7
"2024-04-02T02:59:00+00:00";10;6;5;7;10
"2024-04-02T03:00:00+00:00";8;5;4;6;8
"2024-04-02T03:01:00+00:00";11;6;5;8;17
"2024-04-02T03:02:00+00:00";10;5;4;7;10
"2024-04-02T03:03:00+00:00";null;null;null;null;null
"2024-04-02T03:04:00+00:00";10;6;5;7;10
"2024-04-02T03:05:00+00:00";9;5;5;7;9
"2024-04-02T03:06:00+00:00";9;6;5;8;9
"2024-04-02T03:07:00+00:00";8;5;4;6;8
"2024-04-02T03:08:00+00:00";7;4;4;5;7
"2024-04-02T03:09:00+00:00";8;5;4;6;8
"2024-04-02T03:10:00+00:00";8;5;5;7;9
"2024-04-02T03:11:00+00:00";8;5;4;6;8
"2024-04-02T03:12:00+00:00";7;4;3;5;7
"2024-04-02T03:13:00+00:00";null;null;null;null;null
"2024-04-02T03:14:00+00:00";7;5;4;5;7
"2024-04-02T03:15:00+00:00";6;4;3;5;6
"2024-04-02T03:16:00+00:00";7;5;4;6;7
"2024-04-02T03:17:00+00:00";7;5;4;5;7
"2024-04-02T03:18:00+00:00";6;4;3;5;6
"2024-04-02T03:19:00+00:00";7;5;4;6;7
"2024-04-02T03:20:00+00:00";9;5;4;7;9
"2024-04-02T03:21:00+00:00";6;4;3;5;6
"2024-04-02T03:22:00+00:00";7;4;3;5;7
"2024-04-02T03:23:00+00:00";null;null;null;null;null
"2024-04-02T03:24:00+00:00";6;4;3;5;6
"2024-04-02T03:25:00+00:00";5;4;3;4;5
"2024-04-02T03:26:00+00:00";9;5;4;6;9
"2024-04-02T03:27:00+00:00";10;5;4;7;10
"2024-04-02T03:28:00+00:00";10;6;5;7;10
"2024-04-02T03:29:00+00:00";8;5;4;7;8
"2024-04-02T03:30:00+00:00";7;5;4;5;7
"2024-04-02T03:31:00+00:00";8;5;4;7;8
"2024-04-02T03:32:00+00:00";9;5;4;6;9
"2024-04-02T03:33:00+00:00";null;null;null;null;null
"2024-04-02T03:34:00+00:00";8;5;4;6;8
"2024-04-02T03:35:00+00:00";5;4;3;5;5
"2024-04-02T03:36:00+00:00";7;5;4;5;7
"2024-04-02T03:37:00+00:00";5;4;3;4;5
"2024-04-02T03:38:00+00:00";5;4;3;4;5
"2024-04-02T03:39:00+00:00";6;4;4;5;8
"2024-04-02T03:40:00+00:00";7;5;4;5;7
"2024-04-02T03:41:00+00:00";5;4;3;4;5
"2024-04-02T03:42:00+00:00";4;3;3;4;4
"2024-04-02T03:43:00+00:00";null;null;null;null;null
"2024-04-02T03:44:00+00:00";5;4;3;4;5
"2024-04-02T03:45:00+00:00";7;4;4;5;10
"2024-04-02T03:46:00+00:00";5;4;3;4;5
"2024-04-02T03:47:00+00:00";5;4;3;5;5
"2024-04-02T03:48:00+00:00";7;5;4;6;7
"2024-04-02T03:49:00+00:00";7;5;4;6;7
"2024-04-02T03:50:00+00:00";8;5;4;5;8
"2024-04-02T03:51:00+00:00";6;4;3;5;6
"2024-04-02T03:52:00+00:00";7;4;3;5;7
"2024-04-02T03:53:00+00:00";null;null;null;null;null
"2024-04-02T03:54:00+00:00";4;3;3;4;4
"2024-04-02T03:55:00+00:00";5;4;3;4;5
"2024-04-02T03:56:00+00:00";5;4;3;5;5
"2024-04-02T03:57:00+00:00";5;3;3;4;5
"2024-04-02T03:58:00+00:00";4;3;3;4;4
"2024-04-02T03:59:00+00:00";6;3;3;4;6
"2024-04-02T04:00:00+00:00";9;5;5;6;14
"2024-04-02T04:01:00+00:00";4;3;3;3;4
"2024-04-02T04:02:00+00:00";null;null;null;null;null
"2024-04-02T04:03:00+00:00";4;3;2;3;4
"2024-04-02T04:04:00+00:00";4;3;3;3;4
"2024-04-02T04:05:00+00:00";4;3;3;3;4
"2024-04-02T04:06:00+00:00";4;3;2;3;4
"2024-04-02T04:07:00+00:00";3;3;2;3;3
"2024-04-02T04:08:00+00:00";3;3;2;3;3
"2024-04-02T04:09:00+00:00";3;3;3;3;3
"2024-04-02T04:10:00+00:00";5;3;3;4;5
"2024-04-02T04:11:00+00:00";5;3;3;4;5
"2024-04-02T04:12:00+00:00";null;null;null;null;null
"2024-04-02T04:13:00+00:00";4;3;2;3;4
"2024-04-02T04:14:00+00:00";6;4;3;5;6
"2024-04-02T04:15:00+00:00";6;4;3;4;6
"2024-04-02T04:16:00+00:00";4;3;3;4;4
"2024-04-02T04:17:00+00:00";5;3;3;4;5
"2024-04-02T04:18:00+00:00";5;3;3;4;5
"2024-04-02T04:19:00+00:00";4;3;3;3;4
"2024-04-02T04:20:00+00:00";3;3;3;3;3
"2024-04-02T04:21:00+00:00";3;3;2;3;3
"2024-04-02T04:22:00+00:00";null;null;null;null;null
"2024-04-02T04:23:00+00:00";4;3;3;3;4
"2024-04-02T04:24:00+00:00";3;2;2;3;3
"2024-04-02T04:25:00+00:00";3;2;2;3;3
"2024-04-02T04:26:00+00:00";4;3;2;3;4
"2024-04-02T04:27:00+00:00";5;3;3;3;5
"2024-04-02T04:28:00+00:00";3;3;2;3;3
"2024-04-02T04:29:00+00:00";3;3;2;3;3
"2024-04-02T04:30:00+00:00";3;2;2;2;3
"2024-04-02T04:31:00+00:00";4;3;2;3;4
"2024-04-02T04:32:00+00:00";null;null;null;null;null
"2024-04-02T04:33:00+00:00";3;2;2;3;3
"2024-04-02T04:34:00+00:00";3;3;2;3;3
"2024-04-02T04:35:00+00:00";3;3;2;3;3
"2024-04-02T04:36:00+00:00";3;3;2;3;3
"2024-04-02T04:37:00+00:00";3;2;2;3;3
"2024-04-02T04:38:00+00:00";3;3;2;3;3
"2024-04-02T04:39:00+00:00";3;3;2;3;3
"2024-04-02T04:40:00+00:00";4;3;3;3;4
"2024-04-02T04:41:00+00:00";null;null;null;null;null
"2024-04-02T04:42:00+00:00";4;3;2;3;4
"2024-04-02T04:43:00+00:00";3;2;2;3;3
"2024-04-02T04:44:00+00:00";3;3;3;3;3
"2024-04-02T04:45:00+00:00";4;3;3;3;4
"2024-04-02T04:46:00+00:00";3;3;2;3;3
"2024-04-02T04:47:00+00:00";3;3;2;3;3
"2024-04-02T04:48:00+00:00";3;2;2;3;3
"2024-04-02T04:49:00+00:00";2;2;2;2;2
"2024-04-02T04:50:00+00:00";3;3;2;3;3
"2024-04-02T04:51:00+00:00";null;null;null;null;null
"2024-04-02T04:52:00+00:00";3;3;2;3;3
"2024-04-02T04:53:00+00:00";2;2;2;2;2
"2024-04-02T04:54:00+00:00";3;3;2;3;3
"2024-04-02T04:55:00+00:00";3;2;2;3;3
"2024-04-02T04:56:00+00:00";3;2;2;3;3
"2024-04-02T04:57:00+00:00";6;3;3;4;6
"2024-04-02T04:58:00+00:00";4;3;2;3;4
"2024-04-02T04:59:00+00:00";4;3;3;3;4
"2024-04-02T05:00:00+00:00";3;3;2;3;3
"2024-04-02T05:01:00+00:00";null;null;null;null;null
"2024-04-02T05:02:00+00:00";4;3;3;3;4
"2024-04-02T05:03:00+00:00";4;3;3;4;10
"2024-04-02T05:04:00+00:00";4;3;3;3;4
"2024-04-02T05:05:00+00:00";4;3;3;3;4
"2024-04-02T05:06:00+00:00";3;3;2;3;3
"2024-04-02T05:07:00+00:00";6;5;5;5;10
"2024-04-02T05:08:00+00:00";4;3;3;4;4
"2024-04-02T05:09:00+00:00";4;3;3;4;4
"2024-04-02T05:10:00+00:00";4;3;3;3;4
"2024-04-02T05:11:00+00:00";null;null;null;null;null
"2024-04-02T05:12:00+00:00";5;3;3;4;5
"2024-04-02T05:13:00+00:00";4;3;3;3;4
"2024-04-02T05:14:00+00:00";4;3;3;4;4
"2024-04-02T05:15:00+00:00";4;3;3;4;4
"2024-04-02T05:16:00+00:00";6;4;3;5;6
"2024-04-02T05:17:00+00:00";6;4;4;5;6
"2024-04-02T05:18:00+00:00";5;3;3;4;5
"2024-04-02T05:19:00+00:00";6;4;3;4;9
"2024-04-02T05:20:00+00:00";5;4;3;4;5
"2024-04-02T05:21:00+00:00";null;null;null;null;null
"2024-04-02T05:22:00+00:00";5;3;3;4;5
"2024-04-02T05:23:00+00:00";7;4;4;5;7
"2024-04-02T05:24:00+00:00";4;3;3;3;4
"2024-04-02T05:25:00+00:00";5;3;3;4;5
"2024-04-02T05:26:00+00:00";5;3;3;4;5
"2024-04-02T05:27:00+00:00";5;4;3;4;5
"2024-04-02T05:28:00+00:00";6;4;3;5;6
"2024-04-02T05:29:00+00:00";5;3;3;4;5
"2024-04-02T05:30:00+00:00";null;null;null;null;null
"2024-04-02T05:31:00+00:00";6;4;3;4;6
"2024-04-02T05:32:00+00:00";5;3;3;4;5
"2024-04-02T05:33:00+00:00";10;6;5;7;16
"2024-04-02T05:34:00+00:00";6;3;3;4;6
"2024-04-02T05:35:00+00:00";4;3;3;4;4
"2024-04-02T05:36:00+00:00";4;3;3;3;4
"2024-04-02T05:37:00+00:00";6;4;3;4;6
"2024-04-02T05:38:00+00:00";5;4;3;4;5
"2024-04-02T05:39:00+00:00";4;3;3;4;4
"2024-04-02T05:40:00+00:00";null;null;null;null;null
"2024-04-02T05:41:00+00:00";5;4;3;4;5
"2024-04-02T05:42:00+00:00";6;4;3;4;6
"2024-04-02T05:43:00+00:00";5;3;3;4;5
"2024-04-02T05:44:00+00:00";5;4;3;5;5
"2024-04-02T05:45:00+00:00";7;4;4;5;7
"2024-04-02T05:46:00+00:00";6;4;3;5;6
"2024-04-02T05:47:00+00:00";5;3;3;4;5
"2024-04-02T05:48:00+00:00";4;3;2;4;4
"2024-04-02T05:49:00+00:00";null;null;null;null;null
"2024-04-02T05:50:00+00:00";6;4;3;5;10
"2024-04-02T05:51:00+00:00";8;4;4;5;8
"2024-04-02T05:52:00+00:00";5;4;3;4;7
"2024-04-02T05:53:00+00:00";8;5;4;6;8
"2024-04-02T05:54:00+00:00";6;4;3;4;6
"2024-04-02T05:55:00+00:00";7;3;3;4;7
"2024-04-02T05:56:00+00:00";8;4;4;5;10
"2024-04-02T05:57:00+00:00";5;4;3;5;5
"2024-04-02T05:58:00+00:00";8;5;4;6;8
"2024-04-02T05:59:00+00:00";null;null;null;null;null
"2024-04-02T06:00:00+00:00";6;3;3;5;6
"2024-04-02T06:01:00+00:00";5;3;3;4;5
"2024-04-02T06:02:00+00:00";6;3;3;4;6
"2024-04-02T06:03:00+00:00";6;4;3;4;6
"2024-04-02T06:04:00+00:00";6;3;3;4;6
"2024-04-02T06:05:00+00:00";6;3;3;4;6
"2024-04-02T06:06:00+00:00";4;3;3;4;4
"2024-04-02T06:07:00+00:00";5;3;3;4;5
"2024-04-02T06:08:00+00:00";4;3;2;4;4
"2024-04-02T06:09:00+00:00";null;null;null;null;null
"2024-04-02T06:10:00+00:00";5;3;3;4;5
"2024-04-02T06:11:00+00:00";7;3;3;4;7
"2024-04-02T06:12:00+00:00";6;4;3;4;6
"2024-04-02T06:13:00+00:00";6;4;3;5;6
"2024-04-02T06:14:00+00:00";5;3;3;4;5
"2024-04-02T06:15:00+00:00";4;3;2;3;4
"2024-04-02T06:16:00+00:00";5;3;3;4;5
"2024-04-02T06:17:00+00:00";4;3;2;3;4
"2024-04-02T06:18:00+00:00";5;3;3;4;5
"2024-04-02T06:19:00+00:00";null;null;null;null;null
"2024-04-02T06:20:00+00:00";3;2;2;3;3
"2024-04-02T06:21:00+00:00";4;3;3;4;4
"2024-04-02T06:22:00+00:00";5;3;3;4;5
"2024-04-02T06:23:00+00:00";3;3;2;3;3
"2024-04-02T06:24:00+00:00";4;3;2;3;4
"2024-04-02T06:25:00+00:00";5;3;3;3;6
"2024-04-02T06:26:00+00:00";4;3;2;3;4
"2024-04-02T06:27:00+00:00";7;4;3;5;7
"2024-04-02T06:28:00+00:00";null;null;null;null;null
"2024-04-02T06:29:00+00:00";5;3;2;3;5
"2024-04-02T06:30:00+00:00";5;3;3;4;5
"2024-04-02T06:31:00+00:00";2;2;2;2;2
"2024-04-02T06:32:00+00:00";5;3;3;3;5
"2024-04-02T06:33:00+00:00";4;3;2;4;4
"2024-04-02T06:34:00+00:00";5;3;2;4;5
"2024-04-02T06:35:00+00:00";4;3;2;3;4
"2024-04-02T06:36:00+00:00";5;3;3;4;5
"2024-04-02T06:37:00+00:00";4;3;3;4;4
"2024-04-02T06:38:00+00:00";null;null;null;null;null
"2024-04-02T06:39:00+00:00";4;2;2;3;4
"2024-04-02T06:40:00+00:00";4;3;3;4;4
"2024-04-02T06:41:00+00:00";4;3;2;3;4
"2024-04-02T06:42:00+00:00";5;3;3;4;5
"2024-04-02T06:43:00+00:00";5;3;3;4;5
"2024-04-02T06:44:00+00:00";4;3;2;4;4
"2024-04-02T06:45:00+00:00";6;4;4;5;8
"2024-04-02T06:46:00+00:00";4;3;2;3;4
"2024-04-02T06:47:00+00:00";5;4;3;4;5
"2024-04-02T06:48:00+00:00";null;null;null;null;null
"2024-04-02T06:49:00+00:00";5;3;3;4;5
"2024-04-02T06:50:00+00:00";6;3;3;4;6
"2024-04-02T06:51:00+00:00";6;3;3;4;6
"2024-04-02T06:52:00+00:00";8;4;4;6;9
"2024-04-02T06:53:00+00:00";8;4;4;5;9
"2024-04-02T06:54:00+00:00";5;3;3;4;5
"2024-04-02T06:55:00+00:00";5;3;3;4;5
"2024-04-02T06:56:00+00:00";5;3;3;4;5
"2024-04-02T06:57:00+00:00";4;3;3;4;4
"2024-04-02T06:58:00+00:00";null;null;null;null;null
"2024-04-02T06:59:00+00:00";7;4;3;5;7
"2024-04-02T07:00:00+00:00";8;4;3;5;8
"2024-04-02T07:01:00+00:00";8;4;4;5;8
"2024-04-02T07:02:00+00:00";9;5;4;7;10
"2024-04-02T07:03:00+00:00";8;5;4;6;8
"2024-04-02T07:04:00+00:00";9;5;4;6;9
"2024-04-02T07:05:00+00:00";6;4;3;5;7
"2024-04-02T07:06:00+00:00";11;5;4;6;11
"2024-04-02T07:07:00+00:00";7;4;4;5;7
"2024-04-02T07:08:00+00:00";null;null;null;null;null
"2024-04-02T07:09:00+00:00";4;4;3;4;4
"2024-04-02T07:10:00+00:00";4;3;3;3;4
"2024-04-02T07:11:00+00:00";3;3;2;3;3
"2024-04-02T07:12:00+00:00";5;3;2;3;5
"2024-04-02T07:13:00+00:00";4;3;3;3;4
"2024-04-02T07:14:00+00:00";5;3;3;3;5
"2024-04-02T07:15:00+00:00";6;4;3;4;6
"2024-04-02T07:16:00+00:00";4;3;2;3;4
"2024-04-02T07:17:00+00:00";null;null;null;null;null
"2024-04-02T07:18:00+00:00";5;3;3;4;5
"2024-04-02T07:19:00+00:00";5;3;3;3;5
"2024-04-02T07:20:00+00:00";4;3;3;3;4
"2024-04-02T07:21:00+00:00";5;3;3;4;5
"2024-04-02T07:22:00+00:00";6;3;3;3;6
"2024-04-02T07:23:00+00:00";4;3;2;3;4
"2024-04-02T07:24:00+00:00";4;3;3;3;4
"2024-04-02T07:25:00+00:00";3;3;2;3;3
"2024-04-02T07:26:00+00:00";5;3;3;4;5
"2024-04-02T07:27:00+00:00";null;null;null;null;null
"2024-04-02T07:28:00+00:00";3;3;2;3;3
"2024-04-02T07:29:00+00:00";3;3;2;3;3
"2024-04-02T07:30:00+00:00";3;3;2;3;3
"2024-04-02T07:31:00+00:00";7;4;3;5;7
"2024-04-02T07:32:00+00:00";7;3;3;3;7
"2024-04-02T07:33:00+00:00";3;3;2;3;3
"2024-04-02T07:34:00+00:00";2;2;2;2;2
"2024-04-02T07:35:00+00:00";4;2;2;3;4
"2024-04-02T07:36:00+00:00";3;3;2;3;3
"2024-04-02T07:37:00+00:00";null;null;null;null;null
"2024-04-02T07:38:00+00:00";3;3;2;3;3
"2024-04-02T07:39:00+00:00";3;2;2;3;3
"2024-04-02T07:40:00+00:00";3;3;2;3;3
"2024-04-02T07:41:00+00:00";4;3;3;3;4
"2024-04-02T07:42:00+00:00";4;3;2;3;4
"2024-04-02T07:43:00+00:00";3;3;2;3;3
"2024-04-02T07:44:00+00:00";6;3;3;4;11
"2024-04-02T07:45:00+00:00";5;4;4;4;11
"2024-04-02T07:46:00+00:00";3;2;2;3;3
"2024-04-02T07:47:00+00:00";null;null;null;null;null
"2024-04-02T07:48:00+00:00";3;3;2;3;4
"2024-04-02T07:49:00+00:00";4;3;3;4;4
"2024-04-02T07:50:00+00:00";6;4;4;5;8
"2024-04-02T07:51:00+00:00";7;4;4;5;7
"2024-04-02T07:52:00+00:00";6;3;3;4;6
"2024-04-02T07:53:00+00:00";7;5;4;6;7
"2024-04-02T07:54:00+00:00";6;4;3;4;6
"2024-04-02T07:55:00+00:00";6;4;4;5;6
"2024-04-02T07:56:00+00:00";null;null;null;null;null
"2024-04-02T07:57:00+00:00";5;3;3;4;5
"2024-04-02T07:58:00+00:00";5;4;3;4;5
"2024-04-02T07:59:00+00:00";5;3;3;3;8
"2024-04-02T08:00:00+00:00";4;3;3;4;4
"2024-04-02T08:01:00+00:00";4;3;3;3;4
"2024-04-02T08:02:00+00:00";4;3;3;3;4
"2024-04-02T08:03:00+00:00";4;3;3;3;4
"2024-04-02T08:04:00+00:00";6;4;3;4;9
"2024-04-02T08:05:00+00:00";5;3;3;4;5
"2024-04-02T08:06:00+00:00";null;null;null;null;null
"2024-04-02T08:07:00+00:00";5;3;3;4;5
"2024-04-02T08:08:00+00:00";6;4;3;4;6
"2024-04-02T08:09:00+00:00";6;4;3;5;6
"2024-04-02T08:10:00+00:00";9;5;4;7;11
"2024-04-02T08:11:00+00:00";22;9;7;13;22
"2024-04-02T08:12:00+00:00";37;17;13;23;37
"2024-04-02T08:13:00+00:00";42;19;15;27;44
"2024-04-02T08:14:00+00:00";56;24;19;35;92
"2024-04-02T08:15:00+00:00";65;29;23;41;87
"2024-04-02T08:16:00+00:00";null;null;null;null;null
